timestamp,source_ip,destination_ip,protocol,action,data_size,is_encrypted,attack_label
2025-04-08 09:37:29.186697,10.0.0.29,192.168.1.27,FTP,SSL Stripping,3066,True,1
2025-04-08 08:50:29.208059,10.0.0.42,192.168.1.49,FTP,Packet Capture,482,True,1
2025-04-08 09:44:29.187380,10.0.0.22,192.168.1.43,SMTP,Session Hijack,1522,False,1
2025-04-08 09:26:29.198912,10.0.0.49,192.168.1.17,FTP,SSL Stripping,2165,False,1
2025-04-08 08:56:29.208059,10.0.0.3,192.168.1.32,FTP,Session Hijack,2817,True,1
2025-04-08 09:13:29.208734,10.0.0.3,192.168.1.40,HTTP,Session Hijack,306,False,1
2025-04-08 09:40:29.204541,10.0.0.38,192.168.1.5,HTTPS,SSL Stripping,4049,True,1
2025-04-08 09:40:29.200921,10.0.0.44,192.168.1.10,HTTPS,Packet Capture,3903,True,1
2025-04-08 09:28:29.196038,10.0.0.39,192.168.1.8,HTTP,Packet Capture,1392,True,1
2025-04-08 09:04:29.212151,10.0.0.29,10.0.0.100,HTTPS,Normal,1538,True,0
2025-04-08 09:31:29.210430,10.0.0.41,10.0.0.99,HTTP,Normal,1342,True,0
2025-04-08 09:39:29.195481,10.0.0.13,192.168.1.38,HTTPS,Packet Capture,1681,True,1
2025-04-08 09:31:29.211593,10.0.0.26,10.0.0.87,HTTPS,Normal,1376,True,0
2025-04-08 09:18:29.198347,10.0.0.37,192.168.1.46,SMTP,Session Hijack,1211,True,1
2025-04-08 09:06:29.197196,10.0.0.43,192.168.1.8,SMTP,Packet Capture,3262,False,1
2025-04-08 09:10:29.186104,10.0.0.12,192.168.1.29,SMTP,Session Hijack,3882,True,1
2025-04-08 09:06:29.203425,10.0.0.5,192.168.1.7,SMTP,SSL Stripping,1654,True,1
2025-04-08 09:22:29.196038,10.0.0.23,192.168.1.22,SMTP,SSL Stripping,2135,False,1
2025-04-08 09:16:29.194910,10.0.0.40,192.168.1.17,FTP,Packet Capture,1781,False,1
2025-04-08 09:25:29.188842,10.0.0.31,192.168.1.26,HTTPS,SSL Stripping,4035,True,1
2025-04-08 08:51:29.187380,10.0.0.44,192.168.1.5,HTTPS,SSL Stripping,902,False,1
2025-04-08 09:35:29.183911,10.0.0.10,192.168.1.7,SMTP,Session Hijack,960,False,1
2025-04-08 08:56:29.208734,10.0.0.1,192.168.1.26,SMTP,Packet Capture,2835,True,1
2025-04-08 09:05:29.190806,10.0.0.7,192.168.1.9,SMTP,SSL Stripping,3850,True,1
2025-04-08 09:15:29.198912,10.0.0.43,192.168.1.17,HTTP,SSL Stripping,416,True,1
2025-04-08 09:32:29.191405,10.0.0.6,192.168.1.35,HTTPS,Session Hijack,4628,False,1
2025-04-08 09:06:29.203988,10.0.0.40,192.168.1.29,FTP,Packet Capture,3926,True,1
2025-04-08 09:16:29.206797,10.0.0.40,192.168.1.26,SMTP,Packet Capture,719,True,1
2025-04-08 09:30:29.198347,10.0.0.5,192.168.1.24,FTP,Session Hijack,2683,True,1
2025-04-08 09:39:29.188114,10.0.0.19,192.168.1.40,HTTP,SSL Stripping,2317,True,1
2025-04-08 09:16:29.183911,10.0.0.2,192.168.1.39,SMTP,Session Hijack,2461,False,1
2025-04-08 09:45:29.186104,10.0.0.17,192.168.1.42,HTTPS,Session Hijack,2733,True,1
2025-04-08 09:30:29.207542,10.0.0.20,192.168.1.11,HTTPS,Packet Capture,1769,False,1
2025-04-08 09:30:29.188842,10.0.0.33,192.168.1.11,HTTPS,SSL Stripping,2649,False,1
2025-04-08 09:17:29.212151,10.0.0.3,10.0.0.69,HTTP,Normal,1864,True,0
2025-04-08 09:20:29.202855,10.0.0.9,192.168.1.7,FTP,Packet Capture,3871,True,1
2025-04-08 08:53:29.208059,10.0.0.2,192.168.1.22,SMTP,SSL Stripping,3029,True,1
2025-04-08 08:59:29.212151,10.0.0.14,10.0.0.79,HTTP,Normal,1873,True,0
2025-04-08 09:42:29.200921,10.0.0.41,192.168.1.24,HTTPS,SSL Stripping,4051,True,1
2025-04-08 08:50:29.208059,10.0.0.33,192.168.1.30,SMTP,SSL Stripping,4310,False,1
2025-04-08 08:55:29.196038,10.0.0.36,192.168.1.43,SMTP,Packet Capture,1995,False,1
2025-04-08 09:00:29.212151,10.0.0.28,10.0.0.95,HTTP,Normal,651,True,0
2025-04-08 09:32:29.191405,10.0.0.16,192.168.1.37,HTTPS,Session Hijack,2203,True,1
2025-04-08 09:23:29.202855,10.0.0.43,192.168.1.25,HTTPS,SSL Stripping,4525,False,1
2025-04-08 09:12:29.200093,10.0.0.44,192.168.1.50,FTP,SSL Stripping,683,True,1
2025-04-08 09:44:29.194910,10.0.0.31,192.168.1.12,FTP,SSL Stripping,3051,True,1
2025-04-08 09:32:29.194910,10.0.0.23,192.168.1.19,FTP,Packet Capture,4294,True,1
2025-04-08 09:04:29.202207,10.0.0.37,192.168.1.1,SMTP,Packet Capture,1908,False,1
2025-04-08 09:11:29.213254,10.0.0.33,10.0.0.66,HTTP,Normal,1270,True,0
2025-04-08 08:58:29.203425,10.0.0.8,192.168.1.49,FTP,Packet Capture,3858,True,1
2025-04-08 09:21:29.205088,10.0.0.45,192.168.1.32,SMTP,Packet Capture,2894,True,1
2025-04-08 09:16:29.186104,10.0.0.29,192.168.1.16,HTTP,Packet Capture,3402,True,1
2025-04-08 09:27:29.204541,10.0.0.41,192.168.1.36,FTP,SSL Stripping,3425,True,1
2025-04-08 09:43:29.196038,10.0.0.12,192.168.1.30,FTP,Packet Capture,543,False,1
2025-04-08 08:54:29.197196,10.0.0.31,192.168.1.20,SMTP,Packet Capture,1621,False,1
2025-04-08 09:42:29.208734,10.0.0.49,192.168.1.23,SMTP,SSL Stripping,925,True,1
2025-04-08 08:53:29.212707,10.0.0.35,10.0.0.66,HTTPS,Normal,840,True,0
2025-04-08 08:52:29.206797,10.0.0.26,192.168.1.21,SMTP,Session Hijack,195,True,1
2025-04-08 08:50:29.213254,10.0.0.20,10.0.0.89,HTTPS,Normal,1804,True,0
2025-04-08 09:24:29.212151,10.0.0.23,10.0.0.90,HTTP,Normal,603,True,0
2025-04-08 09:48:29.186104,10.0.0.37,192.168.1.15,HTTPS,Packet Capture,806,False,1
2025-04-08 09:32:29.203425,10.0.0.10,192.168.1.6,HTTPS,SSL Stripping,3190,False,1
2025-04-08 09:03:29.183911,10.0.0.49,192.168.1.39,HTTPS,Session Hijack,2542,True,1
2025-04-08 09:15:29.208059,10.0.0.23,192.168.1.20,HTTP,Session Hijack,4717,True,1
2025-04-08 09:27:29.209830,10.0.0.35,10.0.0.95,HTTP,Normal,555,True,0
2025-04-08 09:37:29.185411,10.0.0.28,192.168.1.38,HTTPS,Session Hijack,418,True,1
2025-04-08 09:16:29.194910,10.0.0.10,192.168.1.36,HTTPS,SSL Stripping,4749,False,1
2025-04-08 09:15:29.202207,10.0.0.23,192.168.1.44,SMTP,Session Hijack,4481,True,1
2025-04-08 09:45:29.200921,10.0.0.31,192.168.1.42,HTTPS,SSL Stripping,3500,False,1
2025-04-08 09:07:29.195481,10.0.0.12,192.168.1.20,SMTP,SSL Stripping,4881,True,1
2025-04-08 08:49:29.203988,10.0.0.9,192.168.1.10,SMTP,Session Hijack,2085,False,1
2025-04-08 09:29:29.186104,10.0.0.49,192.168.1.21,HTTP,Session Hijack,1543,True,1
2025-04-08 09:31:29.191996,10.0.0.48,192.168.1.13,FTP,Packet Capture,3545,True,1
2025-04-08 09:04:29.206797,10.0.0.47,192.168.1.35,FTP,SSL Stripping,497,False,1
2025-04-08 09:07:29.193154,10.0.0.4,192.168.1.32,HTTPS,SSL Stripping,719,False,1
2025-04-08 09:04:29.200093,10.0.0.8,192.168.1.9,HTTP,Session Hijack,2183,True,1
2025-04-08 09:27:29.194307,10.0.0.17,192.168.1.17,FTP,SSL Stripping,2732,False,1
2025-04-08 09:12:29.184657,10.0.0.5,192.168.1.19,HTTPS,Session Hijack,4918,False,1
2025-04-08 09:02:29.205088,10.0.0.31,192.168.1.31,HTTPS,Packet Capture,1021,True,1
2025-04-08 08:49:29.202855,10.0.0.33,192.168.1.1,FTP,Session Hijack,1770,False,1
2025-04-08 09:15:29.213801,10.0.0.28,10.0.0.80,HTTPS,Normal,1439,True,0
2025-04-08 08:54:29.204541,10.0.0.39,192.168.1.12,SMTP,Packet Capture,2203,True,1
2025-04-08 09:09:29.193154,10.0.0.22,192.168.1.42,HTTP,Packet Capture,571,True,1
2025-04-08 09:07:29.203988,10.0.0.39,192.168.1.43,HTTP,SSL Stripping,3375,False,1
2025-04-08 09:19:29.190189,10.0.0.30,192.168.1.43,FTP,SSL Stripping,4039,True,1
2025-04-08 08:59:29.213801,10.0.0.39,10.0.0.54,HTTPS,Normal,656,True,0
2025-04-08 08:50:29.211028,10.0.0.3,10.0.0.67,HTTP,Normal,787,True,0
2025-04-08 09:42:29.198912,10.0.0.34,192.168.1.48,HTTPS,SSL Stripping,3513,True,1
2025-04-08 09:34:29.211593,10.0.0.35,10.0.0.60,HTTPS,Normal,1437,True,0
2025-04-08 09:20:29.198347,10.0.0.13,192.168.1.25,SMTP,Session Hijack,2170,True,1
2025-04-08 09:10:29.193154,10.0.0.50,192.168.1.47,SMTP,SSL Stripping,1986,False,1
2025-04-08 09:33:29.208734,10.0.0.3,192.168.1.13,HTTPS,SSL Stripping,663,False,1
2025-04-08 09:43:29.208734,10.0.0.18,192.168.1.33,SMTP,Packet Capture,3114,False,1
2025-04-08 09:49:29.206797,10.0.0.26,192.168.1.40,SMTP,Session Hijack,1402,True,1
2025-04-08 09:19:29.198912,10.0.0.32,192.168.1.13,HTTP,Session Hijack,4713,True,1
2025-04-08 08:52:29.209830,10.0.0.10,10.0.0.69,HTTPS,Normal,534,True,0
2025-04-08 09:29:29.194307,10.0.0.43,192.168.1.34,FTP,Session Hijack,1200,False,1
2025-04-08 09:26:29.208734,10.0.0.32,192.168.1.34,SMTP,SSL Stripping,1152,True,1
2025-04-08 09:23:29.194307,10.0.0.46,192.168.1.38,HTTPS,Session Hijack,1768,True,1
2025-04-08 09:12:29.211593,10.0.0.31,10.0.0.93,HTTPS,Normal,1446,True,0
2025-04-08 09:04:29.197770,10.0.0.13,192.168.1.25,SMTP,Session Hijack,2307,True,1
2025-04-08 09:18:29.208059,10.0.0.36,192.168.1.37,HTTP,Packet Capture,3529,True,1
2025-04-08 08:54:29.213254,10.0.0.16,10.0.0.86,HTTP,Normal,1355,True,0
2025-04-08 09:29:29.208734,10.0.0.25,10.0.0.75,HTTP,Normal,1201,True,0
2025-04-08 09:35:29.196619,10.0.0.9,192.168.1.38,FTP,Session Hijack,2364,True,1
2025-04-08 09:25:29.213801,10.0.0.12,10.0.0.72,HTTPS,Normal,1580,True,0
2025-04-08 09:45:29.183911,10.0.0.2,192.168.1.44,HTTPS,SSL Stripping,2497,True,1
2025-04-08 09:47:29.200093,10.0.0.30,192.168.1.41,SMTP,Packet Capture,124,False,1
2025-04-08 08:50:29.184657,10.0.0.22,192.168.1.36,SMTP,SSL Stripping,3854,False,1
2025-04-08 09:32:29.207542,10.0.0.31,192.168.1.42,HTTP,Packet Capture,1834,False,1
2025-04-08 09:16:29.188114,10.0.0.37,192.168.1.12,FTP,SSL Stripping,1152,True,1
2025-04-08 08:58:29.188842,10.0.0.38,192.168.1.12,HTTP,SSL Stripping,4048,True,1
2025-04-08 09:30:29.209830,10.0.0.50,10.0.0.59,HTTPS,Normal,698,True,0
2025-04-08 09:10:29.196619,10.0.0.2,192.168.1.45,FTP,Session Hijack,3566,True,1
2025-04-08 09:13:29.192586,10.0.0.11,192.168.1.18,FTP,SSL Stripping,4136,True,1
2025-04-08 09:07:29.197770,10.0.0.25,192.168.1.12,HTTPS,Packet Capture,2731,True,1
2025-04-08 08:57:29.198912,10.0.0.38,192.168.1.5,HTTPS,Packet Capture,1180,False,1
2025-04-08 09:08:29.190189,10.0.0.28,192.168.1.47,HTTPS,Packet Capture,2075,False,1
2025-04-08 09:41:29.195481,10.0.0.13,192.168.1.30,SMTP,SSL Stripping,1129,True,1
2025-04-08 09:10:29.187380,10.0.0.50,192.168.1.15,SMTP,SSL Stripping,2665,False,1
2025-04-08 09:21:29.208734,10.0.0.50,192.168.1.7,FTP,Packet Capture,4535,True,1
2025-04-08 09:38:29.200093,10.0.0.30,192.168.1.30,HTTPS,SSL Stripping,3557,False,1
2025-04-08 09:22:29.193735,10.0.0.35,192.168.1.28,HTTPS,Packet Capture,4009,False,1
2025-04-08 09:24:29.202855,10.0.0.33,192.168.1.20,HTTP,Session Hijack,881,True,1
2025-04-08 08:51:29.210430,10.0.0.17,10.0.0.84,HTTPS,Normal,1875,True,0
2025-04-08 09:09:29.212707,10.0.0.42,10.0.0.59,HTTP,Normal,1004,True,0
2025-04-08 09:32:29.197196,10.0.0.1,192.168.1.27,HTTP,Session Hijack,1853,True,1
2025-04-08 09:26:29.186104,10.0.0.20,192.168.1.23,HTTP,Session Hijack,3768,True,1
2025-04-08 09:12:29.196619,10.0.0.33,192.168.1.7,HTTPS,Packet Capture,3519,True,1
2025-04-08 09:07:29.186697,10.0.0.19,192.168.1.40,SMTP,SSL Stripping,4042,True,1
2025-04-08 09:24:29.212151,10.0.0.29,10.0.0.95,HTTP,Normal,1385,True,0
2025-04-08 09:10:29.208734,10.0.0.7,192.168.1.21,SMTP,SSL Stripping,2890,True,1
2025-04-08 09:34:29.190806,10.0.0.9,192.168.1.10,SMTP,Session Hijack,159,False,1
2025-04-08 09:01:29.190806,10.0.0.39,192.168.1.5,HTTP,Packet Capture,301,True,1
2025-04-08 09:02:29.213254,10.0.0.28,10.0.0.76,HTTPS,Normal,1562,True,0
2025-04-08 08:52:29.196038,10.0.0.2,192.168.1.24,FTP,Packet Capture,2436,True,1
2025-04-08 09:05:29.188842,10.0.0.18,192.168.1.19,HTTP,Session Hijack,3153,False,1
2025-04-08 09:11:29.185411,10.0.0.18,192.168.1.47,SMTP,SSL Stripping,805,False,1
2025-04-08 08:49:29.203425,10.0.0.39,192.168.1.6,FTP,Session Hijack,176,True,1
2025-04-08 09:47:29.213254,10.0.0.39,10.0.0.98,HTTPS,Normal,1739,True,0
2025-04-08 09:07:29.197770,10.0.0.3,192.168.1.36,HTTPS,Packet Capture,2861,False,1
2025-04-08 08:52:29.184657,10.0.0.30,192.168.1.19,SMTP,Session Hijack,4815,True,1
2025-04-08 08:51:29.184657,10.0.0.31,192.168.1.46,FTP,Session Hijack,2395,True,1
2025-04-08 09:09:29.192586,10.0.0.46,192.168.1.11,HTTP,Packet Capture,1292,False,1
2025-04-08 09:12:29.197196,10.0.0.23,192.168.1.33,SMTP,Session Hijack,1256,True,1
2025-04-08 08:50:29.195481,10.0.0.2,192.168.1.15,SMTP,Packet Capture,3964,True,1
2025-04-08 09:35:29.193735,10.0.0.38,192.168.1.46,FTP,Packet Capture,685,False,1
2025-04-08 09:37:29.188114,10.0.0.7,192.168.1.44,HTTPS,SSL Stripping,2935,True,1
2025-04-08 09:19:29.208734,10.0.0.48,10.0.0.100,HTTP,Normal,1540,True,0
2025-04-08 09:21:29.203425,10.0.0.36,192.168.1.33,FTP,Session Hijack,2668,True,1
2025-04-08 09:26:29.186697,10.0.0.3,192.168.1.26,HTTPS,Session Hijack,1705,True,1
2025-04-08 09:43:29.200921,10.0.0.42,192.168.1.12,FTP,Session Hijack,292,False,1
2025-04-08 09:47:29.198912,10.0.0.19,192.168.1.44,HTTPS,SSL Stripping,3715,True,1
2025-04-08 09:36:29.197196,10.0.0.11,192.168.1.18,SMTP,Packet Capture,4946,True,1
2025-04-08 09:00:29.196619,10.0.0.24,192.168.1.11,HTTPS,Session Hijack,1636,False,1
2025-04-08 09:13:29.208059,10.0.0.5,192.168.1.33,HTTP,Session Hijack,748,True,1
2025-04-08 08:51:29.209830,10.0.0.26,10.0.0.82,HTTPS,Normal,1853,True,0
2025-04-08 09:49:29.200093,10.0.0.21,192.168.1.44,HTTPS,Session Hijack,2743,False,1
2025-04-08 08:55:29.197196,10.0.0.46,192.168.1.43,HTTPS,Session Hijack,3612,True,1
2025-04-08 08:58:29.213254,10.0.0.15,10.0.0.88,HTTPS,Normal,1374,True,0
2025-04-08 08:50:29.202207,10.0.0.50,192.168.1.31,HTTPS,SSL Stripping,1674,False,1
2025-04-08 09:13:29.196038,10.0.0.11,192.168.1.23,HTTPS,Packet Capture,4236,True,1
2025-04-08 08:52:29.205088,10.0.0.22,192.168.1.10,SMTP,SSL Stripping,894,False,1
2025-04-08 09:08:29.193735,10.0.0.1,192.168.1.49,SMTP,Session Hijack,2848,True,1
2025-04-08 09:06:29.196038,10.0.0.33,192.168.1.4,FTP,Packet Capture,3802,False,1
2025-04-08 09:08:29.211593,10.0.0.40,10.0.0.82,HTTP,Normal,1992,True,0
2025-04-08 09:00:29.198347,10.0.0.15,192.168.1.4,HTTPS,SSL Stripping,456,True,1
2025-04-08 09:13:29.202855,10.0.0.5,192.168.1.25,HTTPS,Packet Capture,2095,False,1
2025-04-08 09:01:29.208059,10.0.0.48,192.168.1.5,FTP,SSL Stripping,1128,False,1
2025-04-08 09:37:29.213801,10.0.0.32,10.0.0.70,HTTP,Normal,1273,True,0
2025-04-08 08:56:29.212707,10.0.0.9,10.0.0.77,HTTP,Normal,1899,True,0
2025-04-08 09:01:29.208734,10.0.0.11,192.168.1.23,HTTPS,SSL Stripping,385,False,1
2025-04-08 09:36:29.188114,10.0.0.17,192.168.1.37,HTTP,Session Hijack,3136,False,1
2025-04-08 09:20:29.196038,10.0.0.27,192.168.1.30,HTTP,Session Hijack,2785,False,1
2025-04-08 08:56:29.208734,10.0.0.12,192.168.1.13,HTTPS,Packet Capture,4630,False,1
2025-04-08 09:10:29.194307,10.0.0.25,192.168.1.46,HTTPS,SSL Stripping,3485,False,1
2025-04-08 08:52:29.195481,10.0.0.19,192.168.1.46,HTTP,Packet Capture,3823,True,1
2025-04-08 09:23:29.188114,10.0.0.23,192.168.1.32,SMTP,Packet Capture,4952,True,1
2025-04-08 08:54:29.203425,10.0.0.7,192.168.1.22,HTTP,Packet Capture,2560,False,1
2025-04-08 09:13:29.209830,10.0.0.20,10.0.0.58,HTTP,Normal,1933,True,0
2025-04-08 09:01:29.200921,10.0.0.6,192.168.1.13,HTTP,Session Hijack,3564,True,1
2025-04-08 08:51:29.195481,10.0.0.15,192.168.1.36,HTTPS,SSL Stripping,3805,True,1
2025-04-08 09:37:29.185411,10.0.0.32,192.168.1.32,FTP,Session Hijack,3302,True,1
2025-04-08 09:15:29.208059,10.0.0.8,192.168.1.10,HTTPS,SSL Stripping,4951,False,1
2025-04-08 09:48:29.211593,10.0.0.6,10.0.0.59,HTTPS,Normal,710,True,0
2025-04-08 09:40:29.211593,10.0.0.39,10.0.0.74,HTTP,Normal,572,True,0
2025-04-08 09:43:29.197196,10.0.0.30,192.168.1.7,FTP,Packet Capture,3617,False,1
2025-04-08 09:41:29.187380,10.0.0.3,192.168.1.8,SMTP,Packet Capture,4177,False,1
2025-04-08 09:13:29.203988,10.0.0.14,192.168.1.18,SMTP,Packet Capture,442,True,1
2025-04-08 08:57:29.188114,10.0.0.36,192.168.1.29,FTP,Session Hijack,1968,True,1
2025-04-08 09:23:29.194307,10.0.0.30,192.168.1.38,HTTP,Packet Capture,2219,False,1
2025-04-08 09:43:29.213254,10.0.0.48,10.0.0.51,HTTP,Normal,1356,True,0
2025-04-08 09:38:29.198912,10.0.0.8,192.168.1.6,HTTPS,SSL Stripping,4497,True,1
2025-04-08 09:45:29.188114,10.0.0.49,192.168.1.42,HTTPS,Packet Capture,3805,False,1
2025-04-08 09:03:29.187380,10.0.0.35,192.168.1.46,HTTP,Packet Capture,1125,True,1
2025-04-08 09:28:29.200093,10.0.0.16,192.168.1.14,HTTP,Packet Capture,1632,True,1
2025-04-08 09:35:29.202855,10.0.0.28,192.168.1.21,HTTPS,Packet Capture,1118,True,1
2025-04-08 09:20:29.183911,10.0.0.30,192.168.1.36,HTTPS,Packet Capture,2500,False,1
2025-04-08 09:32:29.200921,10.0.0.3,192.168.1.19,FTP,Packet Capture,3022,True,1
2025-04-08 09:28:29.188114,10.0.0.6,192.168.1.44,SMTP,Session Hijack,651,False,1
2025-04-08 09:01:29.191996,10.0.0.23,192.168.1.17,SMTP,SSL Stripping,2621,False,1
2025-04-08 09:34:29.184657,10.0.0.41,192.168.1.3,SMTP,Session Hijack,3092,True,1
2025-04-08 08:57:29.205088,10.0.0.46,192.168.1.11,HTTPS,Packet Capture,3585,True,1
2025-04-08 08:51:29.187380,10.0.0.45,192.168.1.50,HTTPS,SSL Stripping,2153,False,1
2025-04-08 09:21:29.190806,10.0.0.44,192.168.1.46,SMTP,SSL Stripping,4717,False,1
2025-04-08 09:32:29.200093,10.0.0.24,192.168.1.41,HTTPS,Session Hijack,825,False,1
2025-04-08 09:05:29.184657,10.0.0.4,192.168.1.35,HTTP,Packet Capture,3694,False,1
2025-04-08 09:37:29.212151,10.0.0.24,10.0.0.92,HTTPS,Normal,554,True,0
2025-04-08 09:16:29.199481,10.0.0.40,192.168.1.42,HTTP,Packet Capture,220,True,1
2025-04-08 08:58:29.213801,10.0.0.2,10.0.0.93,HTTP,Normal,1815,True,0
2025-04-08 09:24:29.192586,10.0.0.9,192.168.1.46,FTP,Session Hijack,2889,True,1
2025-04-08 09:20:29.200921,10.0.0.1,192.168.1.12,FTP,Session Hijack,1680,True,1
2025-04-08 09:36:29.203988,10.0.0.19,192.168.1.38,HTTPS,Session Hijack,176,False,1
2025-04-08 09:40:29.202207,10.0.0.38,192.168.1.40,FTP,SSL Stripping,4002,True,1
2025-04-08 09:46:29.190189,10.0.0.18,192.168.1.37,SMTP,Session Hijack,3081,False,1
2025-04-08 09:16:29.209830,10.0.0.38,10.0.0.88,HTTPS,Normal,1351,True,0
2025-04-08 09:49:29.187380,10.0.0.48,192.168.1.36,FTP,Packet Capture,4003,False,1
2025-04-08 09:03:29.208059,10.0.0.23,192.168.1.22,SMTP,Session Hijack,3407,True,1
2025-04-08 09:17:29.193154,10.0.0.42,192.168.1.46,HTTP,SSL Stripping,3898,True,1
2025-04-08 09:40:29.196619,10.0.0.18,192.168.1.34,FTP,SSL Stripping,3556,False,1
2025-04-08 08:53:29.185411,10.0.0.24,192.168.1.47,SMTP,Packet Capture,372,False,1
2025-04-08 09:27:29.186697,10.0.0.40,192.168.1.27,HTTPS,SSL Stripping,1354,False,1
2025-04-08 09:45:29.186104,10.0.0.17,192.168.1.50,SMTP,SSL Stripping,3688,False,1
2025-04-08 08:58:29.194910,10.0.0.6,192.168.1.40,HTTPS,SSL Stripping,2937,True,1
2025-04-08 09:06:29.213801,10.0.0.20,10.0.0.63,HTTPS,Normal,1127,True,0
2025-04-08 08:55:29.212707,10.0.0.1,10.0.0.58,HTTPS,Normal,776,True,0
2025-04-08 08:59:29.193154,10.0.0.14,192.168.1.30,SMTP,Packet Capture,4588,False,1
2025-04-08 09:06:29.212707,10.0.0.7,10.0.0.71,HTTP,Normal,926,True,0
2025-04-08 09:44:29.188114,10.0.0.45,192.168.1.24,HTTPS,Session Hijack,3462,False,1
2025-04-08 09:49:29.202855,10.0.0.20,192.168.1.48,HTTP,Session Hijack,1014,False,1
2025-04-08 09:48:29.187380,10.0.0.41,192.168.1.38,SMTP,Session Hijack,3118,True,1
2025-04-08 08:57:29.198912,10.0.0.33,192.168.1.50,HTTPS,Session Hijack,1098,False,1
2025-04-08 09:18:29.187380,10.0.0.8,192.168.1.8,HTTP,Packet Capture,2692,False,1
2025-04-08 08:52:29.198347,10.0.0.8,192.168.1.44,HTTP,SSL Stripping,4392,True,1
2025-04-08 09:45:29.197196,10.0.0.1,192.168.1.16,FTP,Session Hijack,1692,False,1
2025-04-08 08:55:29.200093,10.0.0.17,192.168.1.47,HTTP,SSL Stripping,4530,False,1
2025-04-08 09:27:29.212151,10.0.0.23,10.0.0.99,HTTP,Normal,1129,True,0
2025-04-08 09:26:29.207542,10.0.0.47,192.168.1.18,SMTP,Session Hijack,2471,True,1
2025-04-08 08:56:29.193154,10.0.0.43,192.168.1.45,SMTP,SSL Stripping,4060,False,1
2025-04-08 09:13:29.208734,10.0.0.8,192.168.1.16,SMTP,SSL Stripping,1919,True,1
2025-04-08 09:48:29.196038,10.0.0.25,192.168.1.27,SMTP,SSL Stripping,232,True,1
2025-04-08 09:08:29.192586,10.0.0.1,192.168.1.18,HTTP,Session Hijack,1551,True,1
2025-04-08 09:11:29.198912,10.0.0.19,192.168.1.1,SMTP,SSL Stripping,1139,False,1
2025-04-08 09:41:29.193154,10.0.0.46,192.168.1.33,HTTPS,Session Hijack,1318,False,1
2025-04-08 08:53:29.194910,10.0.0.9,192.168.1.22,HTTP,SSL Stripping,1246,True,1
2025-04-08 08:57:29.198347,10.0.0.30,192.168.1.33,SMTP,Session Hijack,3381,True,1
2025-04-08 09:41:29.212707,10.0.0.34,10.0.0.94,HTTPS,Normal,1888,True,0
2025-04-08 08:52:29.212707,10.0.0.21,10.0.0.56,HTTP,Normal,1904,True,0
2025-04-08 09:25:29.193735,10.0.0.45,192.168.1.44,SMTP,Packet Capture,1326,True,1
2025-04-08 09:06:29.209830,10.0.0.34,10.0.0.59,HTTPS,Normal,1012,True,0
2025-04-08 09:43:29.196619,10.0.0.49,192.168.1.27,FTP,Session Hijack,469,True,1
2025-04-08 09:14:29.197196,10.0.0.36,192.168.1.36,SMTP,Session Hijack,2735,False,1
2025-04-08 09:04:29.197770,10.0.0.12,192.168.1.24,FTP,Packet Capture,4638,True,1
2025-04-08 08:55:29.188114,10.0.0.14,192.168.1.24,HTTP,SSL Stripping,321,False,1
2025-04-08 08:49:29.197770,10.0.0.18,192.168.1.34,FTP,Session Hijack,3098,True,1
2025-04-08 09:21:29.202855,10.0.0.48,192.168.1.15,HTTP,SSL Stripping,214,True,1
2025-04-08 09:13:29.202855,10.0.0.41,192.168.1.45,HTTP,Session Hijack,3647,False,1
2025-04-08 09:12:29.212151,10.0.0.10,10.0.0.56,HTTPS,Normal,547,True,0
2025-04-08 09:26:29.198912,10.0.0.7,192.168.1.39,SMTP,Packet Capture,495,False,1
2025-04-08 09:03:29.196619,10.0.0.22,192.168.1.48,SMTP,Session Hijack,4544,True,1
2025-04-08 09:36:29.197196,10.0.0.2,192.168.1.13,HTTPS,Session Hijack,4042,False,1
2025-04-08 09:38:29.200093,10.0.0.27,192.168.1.4,HTTPS,Packet Capture,2022,True,1
2025-04-08 09:32:29.193154,10.0.0.6,192.168.1.35,HTTPS,SSL Stripping,352,True,1
2025-04-08 09:31:29.197196,10.0.0.42,192.168.1.22,HTTPS,Packet Capture,1336,True,1
2025-04-08 08:58:29.208059,10.0.0.29,192.168.1.5,SMTP,Packet Capture,2687,True,1
2025-04-08 09:24:29.196619,10.0.0.32,192.168.1.32,FTP,Packet Capture,4442,True,1
2025-04-08 09:07:29.184657,10.0.0.29,192.168.1.33,HTTP,SSL Stripping,2628,False,1
2025-04-08 08:53:29.198347,10.0.0.46,192.168.1.10,SMTP,Packet Capture,4173,False,1
2025-04-08 09:19:29.211028,10.0.0.19,10.0.0.82,HTTPS,Normal,1105,True,0
2025-04-08 09:14:29.204541,10.0.0.18,192.168.1.22,FTP,Packet Capture,3749,False,1
2025-04-08 08:49:29.190189,10.0.0.7,192.168.1.3,HTTP,Session Hijack,4880,False,1
2025-04-08 09:32:29.194910,10.0.0.39,192.168.1.4,FTP,Packet Capture,3182,True,1
2025-04-08 09:23:29.198912,10.0.0.31,192.168.1.24,FTP,SSL Stripping,3764,False,1
2025-04-08 09:39:29.196038,10.0.0.1,192.168.1.35,FTP,SSL Stripping,1494,False,1
2025-04-08 09:49:29.196619,10.0.0.5,192.168.1.17,HTTPS,SSL Stripping,558,True,1
